Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,449.0,28 Seats available,3.8,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,02:45,04h 50m,539.0,29 Seats available,3.8,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,5000.0,25 Seats available,3.0,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,02:45,05h 15m,539.0,27 Seats available,2.8,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,451.0,31 Seats available,3.7,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,451.0,29 Seats available,3.6,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,767.0,35 Seats available,4.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4189,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,04:45,08h 05m,451.0,34 Seats available,3.8,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,451.0,24 Seats available,3.6,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,451.0,24 Seats available,4.2,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,545.0,36 Seats available,3.8,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:30,07h 10m,584.0,11 Seats available,3.9,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,06:05,08h 25m,451.0,24 Seats available,3.6,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,545.0,30 Seats available,3.7,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:45,07h 55m,451.0,24 Seats available,3.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:40,07h 25m,584.0,20 Seats available,4.1,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,693.0,41 Seats available,3.3,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:30,06h 15m,451.0,33 Seats available,3.5,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Volvo A/C Semi Sleeper (2+2),23:30,06:10,06h 40m,449.0,38 Seats available,4.5,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,525.0,25 Seats available,4.5,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
Yolo Bus,A/C Seater / Sleeper (2+1),22:15,06:10,07h 55m,490.0,21 Seats available,4.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
AdOrange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,06:30,07h 00m,700.0,23 Seats available,3.3,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,559.0,27 Seats available,4.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 5560,SAPTAGIRI EXPRESS,13:15,16:15,03h 00m,162.0,46 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5572,SAPTAGIRI EXPRESS,13:45,16:45,03h 00m,162.0,46 Seats available,3.6,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 47481,INDRA(A.C. Seater),14:00,17:00,03h 00m,253.0,36 Seats available,4.6,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5568,SAPTAGIRI EXPRESS,14:40,17:40,03h 00m,162.0,46 Seats available,1.7,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 47549,Express(Non AC Seater),15:45,19:30,03h 45m,162.0,37 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 47087,INDRA(A.C. Seater),16:00,19:00,03h 00m,253.0,35 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5574,SAPTAGIRI EXPRESS,16:15,19:15,03h 00m,162.0,46 Seats available,2.9,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 47547,Express(Non AC Seater),16:30,19:30,03h 00m,162.0,37 Seats available,2.4,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5369,SAPTAGIRI EXPRESS,17:45,20:45,03h 00m,162.0,46 Seats available,2.1,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5424,INDRA(A.C. Seater),18:00,21:00,03h 00m,253.0,36 Seats available,4.0,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5582,SAPTAGIRI EXPRESS,18:15,21:15,03h 00m,162.0,46 Seats available,2.9,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5365,SAPTAGIRI EXPRESS,18:45,21:45,03h 00m,162.0,46 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 47485,INDRA(A.C. Seater),19:00,22:00,03h 00m,253.0,38 Seats available,4.0,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5584,SAPTAGIRI EXPRESS,19:15,22:15,03h 00m,162.0,39 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5371,SAPTAGIRI EXPRESS,19:45,22:45,03h 00m,162.0,46 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
NueGo,Electric A/C Seater (2+2),16:30,20:05,03h 35m,338.0,43 Seats available,4.4,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
NueGo,Electric A/C Seater (2+2),16:35,20:10,03h 35m,238.0,25 Seats available,4.1,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
NueGo,Electric A/C Seater (2+2),18:00,21:55,03h 55m,338.0,42 Seats available,4.0,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,238.0,31 Seats available,4.2,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,21:55,03h 55m,720.0,30 Seats available,3.7,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5549,SAPTAGIRI EXPRESS,13:45,17:00,03h 15m,149.0,44 Seats available,4.5,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 47494,INDRA(A.C. Seater),14:00,17:00,03h 00m,253.0,36 Seats available,4.5,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5537,SAPTAGIRI EXPRESS,14:45,18:00,03h 15m,149.0,41 Seats available,3.4,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 47484,INDRA(A.C. Seater),15:00,18:00,03h 00m,253.0,38 Seats available,4.1,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5567,SAPTAGIRI EXPRESS,15:15,18:30,03h 15m,149.0,46 Seats available,4.0,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 47046,INDRA(A.C. Seater),16:00,19:00,03h 00m,253.0,36 Seats available,4.6,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5555,SAPTAGIRI EXPRESS,16:15,19:30,03h 15m,149.0,46 Seats available,4.3,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5557,SAPTAGIRI EXPRESS,16:45,20:00,03h 15m,149.0,44 Seats available,3.9,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5439,INDRA(A.C. Seater),17:00,20:00,03h 00m,253.0,38 Seats available,4.8,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 6299,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:40,21:30,03h 50m,209.0,33 Seats available,3.2,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5561,SAPTAGIRI EXPRESS,17:50,21:05,03h 15m,149.0,46 Seats available,1.8,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 47482,INDRA(A.C. Seater),18:00,21:00,03h 00m,253.0,32 Seats available,3.4,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 6936,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:00,03h 30m,209.0,33 Seats available,4.0,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 5573,SAPTAGIRI EXPRESS,18:50,22:05,03h 15m,149.0,46 Seats available,3.5,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
APSRTC - 6739,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,22:15,03h 15m,209.0,33 Seats available,4.0,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
NueGo,Electric A/C Seater (2+2),16:30,20:10,03h 40m,238.0,36 Seats available,4.4,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,400.0,17 Seats available,4.4,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
Sri Sai Express,A/C Seater / Sleeper (2+1),20:30,23:30,03h 00m,400.0,23 Seats available,4.0,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
VRCR Travels,A/C Seater / Sleeper (2+1),21:35,00:45,03h 10m,399.0,23 Seats available,3.8,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
NueGo,Electric A/C Seater (2+2),23:30,03:10,03h 40m,238.0,30 Seats available,4.4,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi
TGSRTC - 4493,Super Luxury (Non AC Seater 2+2 Push Back),12:30,19:40,07h 10m,459.0,19 Seats available,2.1,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 88588,Lahari Non A/C Sleeper Cum Seater,12:45,20:05,07h 20m,459.0,29 Seats available,4.3,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,13:30,20:20,06h 50m,509.0,21 Seats available,3.5,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 7143,Super Luxury (Non AC Seater 2+2 Push Back),14:30,21:10,06h 40m,459.0,24 Seats available,2.5,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 1003,Super Luxury (Non AC Seater 2+2 Push Back),14:45,21:35,06h 50m,459.0,26 Seats available,2.9,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 2994,LAHARI A/C SLEEPER CUM SEATER,16:25,22:55,06h 30m,509.0,33 Seats available,3.3,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 1001,Pavan Hans Volvo AC Seater 2+2,21:15,03:55,06h 40m,604.0,25 Seats available,3.1,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 8207,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:00,06h 45m,674.0,33 Seats available,2.4,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 1037,Super Luxury (Non AC Seater 2+2 Push Back),22:15,05:05,06h 50m,459.0,27 Seats available,2.3,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 1326,Rajdhani (AC Semi Sleeper 2+2),23:00,05:50,06h 50m,683.0,33 Seats available,3.1,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 1294,Lahari A/C sleeper,23:05,05:20,06h 15m,1170.0,25 Seats available,2.3,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 6817,Super Luxury (Non AC Seater 2+2 Push Back),23:20,06:00,06h 40m,459.0,30 Seats available,3.4,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
TGSRTC - 8665,Pavan Hans Volvo AC Seater 2+2,23:55,06:00,06h 05m,509.0,32 Seats available,2.7,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,600.0,23 Seats available,4.1,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Sleeper (2+1),23:30,05:30,06h 00m,800.0,15 Seats available,4.3,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
AR & BCVR Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,900.0,24 Seats available,4.3,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Sleeper (2+1),23:20,05:30,06h 10m,800.0,17 Seats available,4.0,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
IntrCity SmartBus,AC Sleeper (2+1),23:50,05:50,06h 00m,759.0,14 Seats available,4.4,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,04:15,12h 30m,695.0,28 Seats available,3.7,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,05:00,12h 15m,699.0,30 Seats available,3.9,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,02:00,09h 15m,699.0,32 Seats available,4.5,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,05:30,12h 15m,699.0,33 Seats available,4.1,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:45,04:30,10h 45m,1074.0,33 Seats available,3.9,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2850,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,05:50,12h 05m,668.0,32 Seats available,4.3,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,07:20,13h 05m,691.0,33 Seats available,4.6,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2898,STAR LINER(NON-AC SLEEPER 2+1),18:45,05:00,10h 15m,906.0,13 Seats available,4.1,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2798,INDRA(A.C. Seater),19:15,06:15,11h 00m,763.0,29 Seats available,4.1,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2784,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,06:00,10h 45m,686.0,24 Seats available,4.5,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2782,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,06:45,11h 25m,668.0,29 Seats available,2.3,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2866,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:35,11h 05m,686.0,22 Seats available,3.4,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 4944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,07:30,11h 45m,686.0,33 Seats available,3.8,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07:15,11h 15m,700.0,29 Seats available,3.5,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06:10,10h 10m,694.0,33 Seats available,3.5,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
SAMANVI CITICONNECT,A/C Sleeper (2+1),20:40,06:40,10h 00m,819.0,21 Seats available,4.1,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,21:15,07:45,10h 30m,453.0,25 Seats available,4.1,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
Go Tour Travels and Holidays,A/C Sleeper (2+1),23:25,08:00,08h 35m,891.0,14 Seats available,4.2,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
AdHanuman Travels,A/C Seater / Sleeper (2+1),22:30,08:00,09h 30m,485.0,28 Seats available,3.9,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),22:45,07:40,08h 55m,899.0,13 Seats available,4.6,Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
TGSRTC - 1052,Super Luxury (Non AC Seater 2+2 Push Back),12:20,17:50,05h 30m,476.0,31 Seats available,2.8,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),12:50,21:45,08h 55m,380.0,24 Seats available,2.4,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),14:55,22:15,07h 20m,380.0,4 Seats available,3.1,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:00,21:50,06h 50m,380.0,20 Seats available,3.5,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),15:45,23:05,07h 20m,380.0,26 Seats available,3.7,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:40,06h 10m,380.0,22 Seats available,4.0,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:40,06h 10m,380.0,29 Seats available,2.4,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 9681,Lahari A/C sleeper,17:30,00:30,07h 00m,1067.0,9 Seats available,3.7,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,23:30,05h 45m,403.0,15 Seats available,4.2,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,02:10,06h 55m,380.0,27 Seats available,3.7,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:10,06h 10m,380.0,27 Seats available,4.9,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,20:10,03:35,07h 25m,380.0,40 Seats available,3.8,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 2948,Super Luxury (Non AC Seater 2+2 Push Back),20:30,03:45,07h 15m,474.0,33 Seats available,3.6,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:05,04:15,07h 10m,380.0,37 Seats available,4.0,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TGSRTC - 1730,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:40,07h 10m,474.0,26 Seats available,3.7,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,500.0,34 Seats available,4.5,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
BRS Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,550.0,26 Seats available,4.2,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,380.0,19 Seats available,4.2,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,04:20,06h 35m,500.0,25 Seats available,4.2,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
BRS Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,800.0,13 Seats available,3.9,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
APSRTC - 6620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:35,18:35,04h 00m,345.0,34 Seats available,1.0,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6470,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,18:20,03h 35m,345.0,29 Seats available,3.4,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51602,INDRA(A.C. Seater),15:30,19:15,03h 45m,416.0,38 Seats available,3.4,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51129,INDRA(A.C. Seater),17:00,20:50,03h 50m,416.0,36 Seats available,3.7,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6392,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:50,04h 20m,345.0,33 Seats available,4.1,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6284,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,21:30,03h 00m,345.0,34 Seats available,1.8,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:20,04h 20m,345.0,34 Seats available,4.5,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,345.0,34 Seats available,3.7,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,377.0,34 Seats available,4.0,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,345.0,30 Seats available,2.1,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,377.0,34 Seats available,3.7,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,02:35,04h 00m,377.0,33 Seats available,4.2,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
